,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2,frozenset({'Broadband Basic'}),frozenset({'Broadband Premium'}),0.33617021276595743,0.7425531914893617,0.30319148936170215,0.9018987341772153,1.214591418519459,0.05356722498868269,2.624296499656833
39,frozenset({'DSL'}),frozenset({'Broadband Premium'}),0.5468085106382978,0.7425531914893617,0.5063829787234042,0.9260700389105059,1.2471430323436612,0.10034857401539155,3.4823068309070564
42,frozenset({'Postpaid'}),frozenset({'Broadband Premium'}),0.5404255319148936,0.7425531914893617,0.5053191489361702,0.9350393700787403,1.2592220743180742,0.1040244454504301,3.9631205673758934
44,frozenset({'Postpaid Platinum'}),frozenset({'Broadband Premium'}),0.5553191489361702,0.7425531914893617,0.5308510638297872,0.9559386973180076,1.287367300113076,0.11849705749207784,5.842923219241437
47,frozenset({'Postpaid Roaming'}),frozenset({'Broadband Premium'}),0.5425531914893617,0.7425531914893617,0.5159574468085106,0.9509803921568628,1.2806899264003597,0.11308284291534632,5.251914893617028
49,frozenset({'Wireless Broadband'}),frozenset({'Broadband Premium'}),0.6202127659574468,0.7425531914893617,0.5702127659574469,0.9193825042881648,1.238136896892371,0.10967179719330017,3.1934359438660085
65,frozenset({'DSL'}),frozenset({'Wireless Broadband'}),0.5468085106382978,0.6202127659574468,0.5138297872340426,0.9396887159533076,1.5151070205765167,0.17469216840199192,6.297117364447518
481,"frozenset({'Broadband Premium', 'DSL'})",frozenset({'Broadband Family'}),0.5063829787234042,0.7585106382978724,0.4563829787234043,0.9012605042016808,1.1881975791719215,0.07228610230873705,2.4457220461747426
482,"frozenset({'Broadband Family', 'DSL'})",frozenset({'Broadband Premium'}),0.4797872340425532,0.7425531914893617,0.4563829787234043,0.951219512195122,1.2810119505206514,0.10011543684925306,5.277659574468092
503,"frozenset({'Postpaid', 'Broadband Family'})",frozenset({'Broadband Premium'}),0.43829787234042555,0.7425531914893617,0.42340425531914894,0.9660194174757281,1.3009430550532728,0.09794477138976909,7.576291793313048
509,"frozenset({'Postpaid Platinum', 'Broadband Family'})",frozenset({'Broadband Premium'}),0.48936170212765956,0.7425531914893617,0.47127659574468084,0.9630434782608696,1.2969353432166437,0.10789950203712084,6.966207759699622
516,"frozenset({'Broadband Family', 'Postpaid Roaming'})",frozenset({'Broadband Premium'}),0.4765957446808511,0.7425531914893617,0.45851063829787236,0.9620535714285714,1.295602230863692,0.1046129470348574,6.784480600750933
534,"frozenset({'Broadband Family', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.526595744680851,0.7425531914893617,0.498936170212766,0.9474747474747476,1.2759688576307489,0.10791081937528296,4.901391162029469
549,"frozenset({'F2H Fiber', 'DSL'})",frozenset({'Broadband Family'}),0.4074468085106383,0.7585106382978724,0.3680851063829787,0.9033942558746736,1.1910106599189245,0.059032367587143475,2.4997412305922935
561,"frozenset({'Postpaid Platinum', 'DSL'})",frozenset({'Broadband Family'}),0.4223404255319149,0.7585106382978724,0.39680851063829786,0.9395465994962215,1.2386729362222275,0.07645880488909007,3.994636524822687
568,"frozenset({'Postpaid Roaming', 'DSL'})",frozenset({'Broadband Family'}),0.425531914893617,0.7585106382978724,0.39787234042553193,0.935,1.232678821879383,0.07510185604345859,3.715220949263505
580,"frozenset({'Prepaid International', 'DSL'})",frozenset({'Broadband Family'}),0.3617021276595745,0.7585106382978724,0.32659574468085106,0.9029411764705881,1.190413332233314,0.05224083295608872,2.488072211476464
585,"frozenset({'Broadband Family', 'DSL'})",frozenset({'Wireless Broadband'}),0.4797872340425532,0.6202127659574468,0.46063829787234045,0.960088691796009,1.547998919876927,0.16306813037573564,9.515780141843997
678,"frozenset({'Postpaid Platinum', 'F2H Fiber'})",frozenset({'Broadband Family'}),0.4117021276595745,0.7585106382978724,0.3776595744680851,0.917312661498708,1.209360311092266,0.06537913082842917,2.9205119680851075
685,"frozenset({'F2H Fiber', 'Postpaid Roaming'})",frozenset({'Broadband Family'}),0.39893617021276595,0.7585106382978724,0.3606382978723404,0.904,1.1918092566619916,0.05804096876414666,2.515514184397164
739,"frozenset({'Postpaid Platinum', 'Postpaid Roaming'})",frozenset({'Broadband Family'}),0.44148936170212766,0.7585106382978724,0.4095744680851064,0.927710843373494,1.223068994068842,0.0747000905387053,3.340602836879432
751,"frozenset({'Postpaid Platinum', 'Prepaid International'})",frozenset({'Broadband Family'}),0.3680851063829787,0.7585106382978724,0.33297872340425533,0.9046242774566475,1.1926322872499981,0.05378225441376189,2.5319793681495844
757,"frozenset({'Postpaid Platinum', 'Wireless Broadband'})",frozenset({'Broadband Family'}),0.4627659574468085,0.7585106382978724,0.42446808510638295,0.9172413793103448,1.2092663345746482,0.0734551833408782,2.9179964539007073
770,"frozenset({'Postpaid Roaming', 'Prepaid International'})",frozenset({'Broadband Family'}),0.32659574468085106,0.7585106382978724,0.30425531914893617,0.9315960912052117,1.2281912001863942,0.056528972385694876,3.5303444782168167
774,"frozenset({'Broadband Family', 'Postpaid Roaming'})",frozenset({'Wireless Broadband'}),0.4765957446808511,0.6202127659574468,0.4297872340425532,0.9017857142857143,1.4539941190884589,0.13419646899049342,3.866924564796906
775,"frozenset({'Postpaid Roaming', 'Wireless Broadband'})",frozenset({'Broadband Family'}),0.474468085106383,0.7585106382978724,0.4297872340425532,0.905829596412556,1.194221347304071,0.06989814395654143,2.5643870314083066
809,"frozenset({'F2H Fiber', 'DSL'})",frozenset({'Broadband Premium'}),0.4074468085106383,0.7425531914893617,0.3872340425531915,0.9503916449086162,1.2798970576133226,0.08468311453146221,5.18958566629339
815,"frozenset({'Postpaid', 'DSL'})",frozenset({'Broadband Premium'}),0.37127659574468086,0.7425531914893617,0.3606382978723404,0.9713467048710601,1.3081173389381038,0.08494567677682208,8.984893617021259
821,"frozenset({'Postpaid Platinum', 'DSL'})",frozenset({'Broadband Premium'}),0.4223404255319149,0.7425531914893617,0.4106382978723404,0.9722921914357682,1.3093906303003182,0.09702806699864186,9.291489361702096
828,"frozenset({'Postpaid Roaming', 'DSL'})",frozenset({'Broadband Premium'}),0.425531914893617,0.7425531914893617,0.4127659574468085,0.97,1.3063037249283667,0.09678587596197374,8.581560283687935
840,"frozenset({'Prepaid International', 'DSL'})",frozenset({'Broadband Premium'}),0.3617021276595745,0.7425531914893617,0.33404255319148934,0.9235294117647058,1.2437215573908647,0.06545948392937978,3.3666121112929592
845,"frozenset({'Broadband Premium', 'DSL'})",frozenset({'Wireless Broadband'}),0.5063829787234042,0.6202127659574468,0.48404255319148937,0.9558823529411765,1.5412168297850874,0.1699773653236759,8.608510638297881
846,"frozenset({'Wireless Broadband', 'DSL'})",frozenset({'Broadband Premium'}),0.5138297872340426,0.7425531914893617,0.48404255319148937,0.9420289855072463,1.2686350234624808,0.10249660479855133,4.440957446808508
865,"frozenset({'Postpaid Platinum', 'DTH HD'})",frozenset({'Broadband Premium'}),0.3180851063829787,0.7425531914893617,0.30531914893617024,0.9598662207357861,1.2926565150310012,0.06912403802625625,6.414716312056759
886,"frozenset({'DTH HD', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.3468085106382979,0.7425531914893617,0.3191489361702128,0.9202453987730062,1.2392989610983176,0.06162516976007243,3.2279869067103113
894,"frozenset({'DTH SD', 'Postpaid'})",frozenset({'Broadband Premium'}),0.33297872340425533,0.7425531914893617,0.30957446808510636,0.9297124600638976,1.2520482986533865,0.06232005432322313,3.6627659574468012
920,"frozenset({'F2H Fiber', 'Postpaid'})",frozenset({'Broadband Premium'}),0.3904255319148936,0.7425531914893617,0.37446808510638296,0.9591280653950954,1.291662437638094,0.08455636034404707,6.298865248226959
926,"frozenset({'Postpaid Platinum', 'F2H Fiber'})",frozenset({'Broadband Premium'}),0.4117021276595745,0.7425531914893617,0.4,0.9715762273901809,1.3084264380326218,0.0942892711634224,9.057446808510646
933,"frozenset({'F2H Fiber', 'Postpaid Roaming'})",frozenset({'Broadband Premium'}),0.39893617021276595,0.7425531914893617,0.3861702127659574,0.968,1.3036103151862464,0.08993888637392483,8.045212765957439
951,"frozenset({'F2H Fiber', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.4542553191489362,0.7425531914893617,0.4276595744680851,0.9414519906323184,1.2678579816538385,0.09035083748302397,4.397191489361697
956,"frozenset({'Postpaid Platinum', 'Postpaid'})",frozenset({'Broadband Premium'}),0.3776595744680851,0.7425531914893617,0.3723404255319149,0.9859154929577464,1.3277371968198877,0.09190810321412402,18.2787234042552
963,"frozenset({'Postpaid', 'Postpaid Roaming'})",frozenset({'Broadband Premium'}),0.37127659574468086,0.7425531914893617,0.3648936170212766,0.982808022922636,1.323552351786931,0.08920099592575825,14.974822695035392
975,"frozenset({'Postpaid', 'Prepaid International'})",frozenset({'Broadband Premium'}),0.3414893617021277,0.7425531914893617,0.32340425531914896,0.9470404984423676,1.2753840523435895,0.06983023992756904,4.861201501877346
981,"frozenset({'Postpaid', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.41914893617021276,0.7425531914893617,0.4085106382978723,0.9746192893401014,1.3125245443835176,0.09727025803531009,10.143404255319117
987,"frozenset({'Postpaid Platinum', 'Postpaid Roaming'})",frozenset({'Broadband Premium'}),0.44148936170212766,0.7425531914893617,0.4319148936170213,0.9783132530120482,1.3174992232540477,0.10408555907650519,11.871158392434985
999,"frozenset({'Postpaid Platinum', 'Prepaid International'})",frozenset({'Broadband Premium'}),0.3680851063829787,0.7425531914893617,0.35212765957446807,0.9566473988439307,1.2883217119101644,0.07880488909008598,5.938439716312063
1005,"frozenset({'Postpaid Platinum', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.4627659574468085,0.7425531914893617,0.4478723404255319,0.9678160919540231,1.303362645324902,0.10424400181077415,7.999240121580567
1017,"frozenset({'Postpaid Roaming', 'Prepaid International'})",frozenset({'Broadband Premium'}),0.32659574468085106,0.7425531914893617,0.3148936170212766,0.9641693811074918,1.2984516020645305,0.07237890448166592,7.18510638297872
1022,"frozenset({'Postpaid Roaming', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.474468085106383,0.7425531914893617,0.4595744680851064,0.9686098654708519,1.3044316239865341,0.1072566772295156,8.20151975683888
1032,"frozenset({'Prepaid', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.3553191489361702,0.7425531914893617,0.32659574468085106,0.9191616766467066,1.2378395072319544,0.06275237664101402,3.1847123719464134
1038,"frozenset({'Wireless Broadband', 'Prepaid International'})",frozenset({'Broadband Premium'}),0.3851063829787234,0.7425531914893617,0.3553191489361702,0.9226519337016575,1.242539853409109,0.06935717519239476,3.3284194528875415
1145,"frozenset({'F2H Fiber', 'DSL'})",frozenset({'Wireless Broadband'}),0.4074468085106383,0.6202127659574468,0.39574468085106385,0.9712793733681463,1.566042214350013,0.14304096876414668,13.223500967118026
1175,"frozenset({'Postpaid', 'DSL'})",frozenset({'Wireless Broadband'}),0.37127659574468086,0.6202127659574468,0.35319148936170214,0.9512893982808023,1.5338113797323398,0.1229210049796288,7.7968085106382965
1199,"frozenset({'Postpaid Platinum', 'DSL'})",frozenset({'Wireless Broadband'}),0.4223404255319149,0.6202127659574468,0.4085106382978723,0.9672544080604533,1.5595525618813484,0.1465697148030783,11.598117839607154
1217,"frozenset({'Postpaid Roaming', 'DSL'})",frozenset({'Wireless Broadband'}),0.425531914893617,0.6202127659574468,0.41702127659574467,0.98,1.5801029159519726,0.1531009506564056,18.989361702127646
1229,"frozenset({'Prepaid', 'DSL'})",frozenset({'Wireless Broadband'}),0.3202127659574468,0.6202127659574468,0.30531914893617024,0.9534883720930234,1.5373568949698835,0.10671910366681761,8.165425531914918
1236,"frozenset({'Prepaid International', 'DSL'})",frozenset({'Wireless Broadband'}),0.3617021276595745,0.6202127659574468,0.3382978723404255,0.9352941176470587,1.5080213903743314,0.1139655952919873,5.869439071566722
1550,"frozenset({'F2H Fiber', 'Postpaid Roaming'})",frozenset({'Wireless Broadband'}),0.39893617021276595,0.6202127659574468,0.3617021276595745,0.9066666666666667,1.4618639222412808,0.11427682209144413,4.069148936170216
1610,"frozenset({'Postpaid', 'Postpaid Roaming'})",frozenset({'Wireless Broadband'}),0.37127659574468086,0.6202127659574468,0.3372340425531915,0.9083094555873926,1.4645126728167224,0.10696355817111816,4.1420545212766
1646,"frozenset({'Postpaid Platinum', 'Postpaid Roaming'})",frozenset({'Wireless Broadband'}),0.44148936170212766,0.6202127659574468,0.39787234042553193,0.9012048192771085,1.4530575130711527,0.12405500226346766,3.844187856772187
4693,"frozenset({'F2H Fiber', 'Broadband Premium', 'DSL'})",frozenset({'Broadband Family'}),0.3872340425531915,0.7585106382978724,0.35851063829787233,0.9258241758241758,1.2205816623768937,0.06478949751018559,3.255634357762014
4694,"frozenset({'F2H Fiber', 'Broadband Family', 'DSL'})",frozenset({'Broadband Premium'}),0.3680851063829787,0.7425531914893617,0.35851063829787233,0.9739884393063584,1.3116749755701673,0.08518786781349025,9.897399527186755
4707,"frozenset({'Broadband Premium', 'Postpaid', 'DSL'})",frozenset({'Broadband Family'}),0.3606382978723404,0.7585106382978724,0.33085106382978724,0.9174041297935104,1.209480900429032,0.05730307831598008,2.9237462006079045
4708,"frozenset({'Postpaid', 'Broadband Family', 'DSL'})",frozenset({'Broadband Premium'}),0.33404255319148934,0.7425531914893617,0.33085106382978724,0.9904458598726116,1.3338382640118265,0.08280669986419195,26.94609929078046
4721,"frozenset({'Postpaid Platinum', 'Broadband Premium', 'DSL'})",frozenset({'Broadband Family'}),0.4106382978723404,0.7585106382978724,0.3861702127659574,0.9404145077720207,1.2398171631215982,0.07469669533725665,4.052821461609621
4722,"frozenset({'Postpaid Platinum', 'Broadband Family', 'DSL'})",frozenset({'Broadband Premium'}),0.39680851063829786,0.7425531914893617,0.3861702127659574,0.9731903485254692,1.3106001828279956,0.091518786781349,9.6027659574468
4726,"frozenset({'Postpaid Platinum', 'DSL'})","frozenset({'Broadband Premium', 'Broadband Family'})",0.4223404255319149,0.6031914893617021,0.3861702127659574,0.9143576826196472,1.5158663521383924,0.13141806247170662,4.633322903629531
4736,"frozenset({'Broadband Premium', 'Postpaid Roaming', 'DSL'})",frozenset({'Broadband Family'}),0.4127659574468085,0.7585106382978724,0.3882978723404255,0.9407216494845361,1.2402220904845216,0.07521050248981437,4.073820536540239
4737,"frozenset({'Broadband Family', 'Postpaid Roaming', 'DSL'})",frozenset({'Broadband Premium'}),0.39787234042553193,0.7425531914893617,0.3882978723404255,0.9759358288770053,1.3142975345908092,0.092856496152105,10.69834515366426
4743,"frozenset({'Postpaid Roaming', 'DSL'})","frozenset({'Broadband Premium', 'Broadband Family'})",0.425531914893617,0.6031914893617021,0.3882978723404255,0.9125,1.5127865961199296,0.13162064282480762,4.5349544072948325
4764,"frozenset({'Broadband Premium', 'Prepaid International', 'DSL'})",frozenset({'Broadband Family'}),0.33404255319148934,0.7585106382978724,0.30957446808510636,0.9267515923566879,1.2218043433594483,0.056199637845178785,3.2968547641073087
4765,"frozenset({'Broadband Family', 'Prepaid International', 'DSL'})",frozenset({'Broadband Premium'}),0.32659574468085106,0.7425531914893617,0.30957446808510636,0.9478827361563518,1.2765182979756027,0.06705975554549568,4.939760638297869
4777,"frozenset({'Broadband Premium', 'Broadband Family', 'DSL'})",frozenset({'Wireless Broadband'}),0.4563829787234043,0.6202127659574468,0.4425531914893617,0.9696969696969696,1.5634908259265035,0.15949864191942054,12.532978723404222
4778,"frozenset({'Broadband Premium', 'Wireless Broadband', 'DSL'})",frozenset({'Broadband Family'}),0.48404255319148937,0.7585106382978724,0.4425531914893617,0.9142857142857143,1.2053696653977157,0.07540176550475325,2.8173758865248217
4779,"frozenset({'Broadband Family', 'Wireless Broadband', 'DSL'})",frozenset({'Broadband Premium'}),0.46063829787234045,0.7425531914893617,0.4425531914893617,0.9607390300230946,1.2938319315497262,0.10050475328202801,6.557321652065062
4784,"frozenset({'Broadband Family', 'DSL'})","frozenset({'Broadband Premium', 'Wireless Broadband'})",0.4797872340425532,0.5702127659574469,0.4425531914893617,0.9223946784922394,1.6176324585498227,0.16897238569488454,5.538115501519754
4983,"frozenset({'F2H Fiber', 'Postpaid', 'Broadband Family'})",frozenset({'Broadband Premium'}),0.33404255319148934,0.7425531914893617,0.32659574468085106,0.9777070063694268,1.3166827879473655,0.07855138071525578,11.548328267477206
4996,"frozenset({'Postpaid Platinum', 'F2H Fiber', 'Broadband Premium'})",frozenset({'Broadband Family'}),0.4,0.7585106382978724,0.3680851063829787,0.9202127659574467,1.2131837307152873,0.06468085106382976,3.0266666666666633
4997,"frozenset({'Postpaid Platinum', 'F2H Fiber', 'Broadband Family'})",frozenset({'Broadband Premium'}),0.3776595744680851,0.7425531914893617,0.3680851063829787,0.9746478873239436,1.3125630574276603,0.08765278406518784,10.154846335697368
5011,"frozenset({'F2H Fiber', 'Broadband Premium', 'Postpaid Roaming'})",frozenset({'Broadband Family'}),0.3861702127659574,0.7585106382978724,0.35212765957446807,0.9118457300275482,1.2021528558567955,0.05921344499773651,2.7393949468085106
5012,"frozenset({'F2H Fiber', 'Broadband Family', 'Postpaid Roaming'})",frozenset({'Broadband Premium'}),0.3606382978723404,0.7425531914893617,0.35212765957446807,0.976401179941003,1.314924225135448,0.08433454051607059,10.909308510638297
5053,"frozenset({'F2H Fiber', 'Broadband Premium', 'Wireless Broadband'})",frozenset({'Broadband Family'}),0.4276595744680851,0.7585106382978724,0.3893617021276596,0.9104477611940298,1.2003098113918484,0.06497736532367587,2.6966312056737576
5054,"frozenset({'F2H Fiber', 'Broadband Family', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.4031914893617021,0.7425531914893617,0.3893617021276596,0.9656992084432718,1.3005118279895065,0.08997057492077865,7.505564648117855
5066,"frozenset({'Postpaid Platinum', 'Broadband Premium', 'Postpaid'})",frozenset({'Broadband Family'}),0.3723404255319149,0.7585106382978724,0.3351063829787234,0.9,1.1865357643758765,0.05268220914440924,2.414893617021277
5067,"frozenset({'Postpaid Platinum', 'Postpaid', 'Broadband Family'})",frozenset({'Broadband Premium'}),0.3382978723404255,0.7425531914893617,0.3351063829787234,0.9905660377358492,1.334000108125642,0.08390221819827975,27.289361702127984
5082,"frozenset({'Postpaid', 'Broadband Family', 'Postpaid Roaming'})",frozenset({'Broadband Premium'}),0.33085106382978724,0.7425531914893617,0.32659574468085106,0.9871382636655949,1.329383908088337,0.08092123132639203,20.016489361702153
5124,"frozenset({'Postpaid', 'Broadband Family', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.3659574468085106,0.7425531914893617,0.3617021276595745,0.9883720930232559,1.331045512094356,0.08995925758261658,22.140425531915064
5137,"frozenset({'Postpaid Platinum', 'Broadband Premium', 'Postpaid Roaming'})",frozenset({'Broadband Family'}),0.4319148936170213,0.7585106382978724,0.40106382978723404,0.9285714285714285,1.224203566419555,0.0734517881394296,3.3808510638297835
5138,"frozenset({'Postpaid Platinum', 'Broadband Family', 'Postpaid Roaming'})",frozenset({'Broadband Premium'}),0.4095744680851064,0.7425531914893617,0.40106382978723404,0.9792207792207792,1.3187213932199606,0.09693300135808058,12.389627659574463
5142,"frozenset({'Postpaid Platinum', 'Postpaid Roaming'})","frozenset({'Broadband Premium', 'Broadband Family'})",0.44148936170212766,0.6031914893617021,0.40106382978723404,0.908433734939759,1.5060453454027751,0.13476120416478043,4.333566629339304
5165,"frozenset({'Postpaid Platinum', 'Broadband Premium', 'Prepaid International'})",frozenset({'Broadband Family'}),0.35212765957446807,0.7585106382978724,0.3202127659574468,0.9093655589123867,1.1988830650457833,0.05312019013128111,2.6644326241134744
5166,"frozenset({'Postpaid Platinum', 'Broadband Family', 'Prepaid International'})",frozenset({'Broadband Premium'}),0.33297872340425533,0.7425531914893617,0.3202127659574468,0.9616613418530351,1.2950740133837435,0.07295835219556357,6.715070921985806
5179,"frozenset({'Postpaid Platinum', 'Broadband Premium', 'Wireless Broadband'})",frozenset({'Broadband Family'}),0.4478723404255319,0.7585106382978724,0.4127659574468085,0.9216152019002375,1.2150326644968068,0.0730500226346763,3.080818826563506
5180,"frozenset({'Postpaid Platinum', 'Broadband Family', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.42446808510638295,0.7425531914893617,0.4127659574468085,0.9724310776942356,1.3095776691011196,0.09757582616568583,9.338297872340444
5220,"frozenset({'Broadband Premium', 'Broadband Family', 'Postpaid Roaming'})",frozenset({'Wireless Broadband'}),0.45851063829787236,0.6202127659574468,0.42021276595744683,0.9164733178654293,1.477675675460555,0.135838614757809,4.546897163120571
5221,"frozenset({'Broadband Premium', 'Postpaid Roaming', 'Wireless Broadband'})",frozenset({'Broadband Family'}),0.4595744680851064,0.7585106382978724,0.42021276595744683,0.9143518518518519,1.205456859383928,0.07162064282480762,2.819551466359977
5222,"frozenset({'Broadband Family', 'Postpaid Roaming', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.4297872340425532,0.7425531914893617,0.42021276595744683,0.9777227722772277,1.3167040199721978,0.10107288365776368,11.556501182033086
5264,"frozenset({'Broadband Premium', 'Wireless Broadband', 'Prepaid International'})",frozenset({'Broadband Family'}),0.3553191489361702,0.7585106382978724,0.32553191489361705,0.9161676646706587,1.2078507781071797,0.05601856043458581,2.8806231003039513
5265,"frozenset({'Broadband Family', 'Wireless Broadband', 'Prepaid International'})",frozenset({'Broadband Premium'}),0.3414893617021277,0.7425531914893617,0.32553191489361705,0.9532710280373832,1.2837747368984815,0.07195789950203713,5.509361702127658
5485,"frozenset({'Postpaid Platinum', 'F2H Fiber', 'DSL'})",frozenset({'Broadband Family'}),0.33085106382978724,0.7585106382978724,0.3170212765957447,0.9581993569131833,1.263264229310508,0.06606722498868267,5.777168576104742
5500,"frozenset({'F2H Fiber', 'Postpaid Roaming', 'DSL'})",frozenset({'Broadband Family'}),0.33297872340425533,0.7585106382978724,0.3170212765957447,0.952076677316294,1.2551922534043707,0.0644533725667723,5.039078014184401
5541,"frozenset({'F2H Fiber', 'Broadband Family', 'DSL'})",frozenset({'Wireless Broadband'}),0.3680851063829787,0.6202127659574468,0.3627659574468085,0.985549132947977,1.5890500599847313,0.13447487550928022,26.281276595744846
5542,"frozenset({'F2H Fiber', 'Wireless Broadband', 'DSL'})",frozenset({'Broadband Family'}),0.39574468085106385,0.7585106382978724,0.3627659574468085,0.9166666666666666,1.2085086489013557,0.0625894069714803,2.8978723404255304
5611,"frozenset({'Postpaid', 'Broadband Family', 'DSL'})",frozenset({'Wireless Broadband'}),0.33404255319148934,0.6202127659574468,0.3223404255319149,0.964968152866242,1.5558663185150388,0.11516296966953374,10.841199226305612
